127.0.0.1 - - [05/Dec/2024:08:11:55 +0700] "GET / HTTP/1.1" 404 751
0:0:0:0:0:0:0:1 - - [05/Dec/2024:10:17:05 +0700] "OPTIONS /MOST_PPSB_Web/rest/v1/rehandleGC/detailList?_dc=1733368625627&vslCallId=ASHL&orgRefNo=BLLVTS1&rhdlMode=&nxVslCallId=&nxRefNo=&page=1&start=0&limit=25 HTTP/1.1" 200 -
0:0:0:0:0:0:0:1 - - [05/Dec/2024:10:17:05 +0700] "GET /MOST_PPSB_Web/rest/v1/rehandleGC/detailList?_dc=1733368625627&vslCallId=ASHL&orgRefNo=BLLVTS1&rhdlMode=&nxVslCallId=&nxRefNo=&page=1&start=0&limit=25 HTTP/1.1" 200 345
0:0:0:0:0:0:0:1 - - [05/Dec/2024:10:24:51 +0700] "OPTIONS /MOST_PPSB_Web/rest/v1/rehandleGC/detailList?_dc=1733369091246&vslCallId=ASHL&orgRefNo=BLLVTS1&rhdlMode=&nxVslCallId=&nxRefNo=&page=1&start=0&limit=25 HTTP/1.1" 200 -
0:0:0:0:0:0:0:1 - - [05/Dec/2024:10:24:53 +0700] "GET /MOST_PPSB_Web/rest/v1/rehandleGC/detailList?_dc=1733369091246&vslCallId=ASHL&orgRefNo=BLLVTS1&rhdlMode=&nxVslCallId=&nxRefNo=&page=1&start=0&limit=25 HTTP/1.1" 200 345
0:0:0:0:0:0:0:1 - - [05/Dec/2024:10:27:40 +0700] "OPTIONS /MOST_PPSB_Web/rest/auth/checkSession?_dc=1733369260813 HTTP/1.1" 202 -
0:0:0:0:0:0:0:1 - - [05/Dec/2024:10:27:42 +0700] "POST /MOST_PPSB_Web/rest/auth/checkSession?_dc=1733369260813 HTTP/1.1" 500 11694
0:0:0:0:0:0:0:1 - - [05/Dec/2024:10:27:43 +0700] "OPTIONS /MOST_PPSB_Web/rest/auth/token?_dc=1733369263171 HTTP/1.1" 202 -
0:0:0:0:0:0:0:1 - - [05/Dec/2024:10:27:43 +0700] "POST /MOST_PPSB_Web/rest/auth/token?_dc=1733369263171 HTTP/1.1" 200 1989
0:0:0:0:0:0:0:1 - - [05/Dec/2024:10:27:43 +0700] "OPTIONS /MOST_PPSB_Web/rest/v1/menu/authbutton?_dc=1733369263513&userId=MOSTADMIN&menuId=ALL&page=1&start=0&limit=25 HTTP/1.1" 200 -
0:0:0:0:0:0:0:1 - - [05/Dec/2024:10:27:43 +0700] "GET /MOST_PPSB_Web/rest/v1/menu/authbutton?_dc=1733369263513&userId=MOSTADMIN&menuId=ALL&page=1&start=0&limit=25 HTTP/1.1" 200 74597
0:0:0:0:0:0:0:1 - - [05/Dec/2024:10:27:43 +0700] "OPTIONS /MOST_PPSB_Web/rest/v1/menu/list?_dc=1733369263865&systemCode=MOST&mode=leftmenu&page=1&start=0&limit=25 HTTP/1.1" 200 -
0:0:0:0:0:0:0:1 - - [05/Dec/2024:10:27:44 +0700] "OPTIONS /MOST_PPSB_Web/rest/v1/menu/favourites?_dc=1733369264124&userId=MOSTADMIN&systemCode=MOST&page=1&start=0&limit=25 HTTP/1.1" 200 -
0:0:0:0:0:0:0:1 - - [05/Dec/2024:10:27:44 +0700] "GET /MOST_PPSB_Web/rest/v1/menu/list?_dc=1733369263865&systemCode=MOST&mode=leftmenu&page=1&start=0&limit=25 HTTP/1.1" 200 129348
0:0:0:0:0:0:0:1 - - [05/Dec/2024:10:27:44 +0700] "GET /MOST_PPSB_Web/rest/v1/menu/favourites?_dc=1733369264124&userId=MOSTADMIN&systemCode=MOST&page=1&start=0&limit=25 HTTP/1.1" 200 345
0:0:0:0:0:0:0:1 - - [05/Dec/2024:10:27:44 +0700] "OPTIONS /MOST_PPSB_Web/rest/v1/menu/list?_dc=1733369264806&systemCode=MOST&mode=leftmenu&page=1&start=0&limit=25 HTTP/1.1" 200 -
0:0:0:0:0:0:0:1 - - [05/Dec/2024:10:27:45 +0700] "GET /MOST_PPSB_Web/rest/v1/menu/list?_dc=1733369264806&systemCode=MOST&mode=leftmenu&page=1&start=0&limit=25 HTTP/1.1" 200 129348
0:0:0:0:0:0:0:1 - - [05/Dec/2024:10:27:45 +0700] "OPTIONS /MOST_PPSB_Web/rest/v1/basic/profile?_dc=1733369265280&page=1&start=0&limit=25 HTTP/1.1" 200 -
0:0:0:0:0:0:0:1 - - [05/Dec/2024:10:27:45 +0700] "GET /MOST_PPSB_Web/rest/v1/basic/profile?_dc=1733369265280&page=1&start=0&limit=25 HTTP/1.1" 200 1901
0:0:0:0:0:0:0:1 - - [05/Dec/2024:10:27:48 +0700] "OPTIONS /MOST_PPSB_Web/rest/v1/menu/authbutton?_dc=1733369268401&userId=MOSTADMIN&menuId=MPCT122&page=1&start=0&limit=25 HTTP/1.1" 200 -
0:0:0:0:0:0:0:1 - - [05/Dec/2024:10:27:48 +0700] "GET /MOST_PPSB_Web/rest/v1/menu/authbutton?_dc=1733369268401&userId=MOSTADMIN&menuId=MPCT122&page=1&start=0&limit=25 HTTP/1.1" 200 689
0:0:0:0:0:0:0:1 - - [05/Dec/2024:10:27:49 +0700] "OPTIONS /MOST_PPSB_Web/rest/v1/columnsetting/searchItems?_dc=1733369269744&code=MT&defaultCheck=Y&gridReference=refRehandleGrid&page=1&start=0&limit=25 HTTP/1.1" 200 -
0:0:0:0:0:0:0:1 - - [05/Dec/2024:10:27:49 +0700] "OPTIONS /MOST_PPSB_Web/rest/v1/columnsetting/searchItems?_dc=1733369269746&code=MT&defaultCheck=Y&gridReference=refRehandleDataGrid&page=1&start=0&limit=25 HTTP/1.1" 200 -
0:0:0:0:0:0:0:1 - - [05/Dec/2024:10:27:49 +0700] "OPTIONS /MOST_PPSB_Web/rest/v1/rehandleGC/comboList?_dc=1733369269750&searchType=initComboList&screanNm=RHDL&page=1&start=0&limit=25 HTTP/1.1" 200 -
0:0:0:0:0:0:0:1 - - [05/Dec/2024:10:27:49 +0700] "OPTIONS /MOST_PPSB_Web/rest/v1/menu/authbutton?_dc=1733369269756&userId=MOSTADMIN&menuId=MPCT122&page=1&start=0&limit=25 HTTP/1.1" 200 -
0:0:0:0:0:0:0:1 - - [05/Dec/2024:10:27:50 +0700] "GET /MOST_PPSB_Web/rest/v1/columnsetting/searchItems?_dc=1733369269744&code=MT&defaultCheck=Y&gridReference=refRehandleGrid&page=1&start=0&limit=25 HTTP/1.1" 200 1091
0:0:0:0:0:0:0:1 - - [05/Dec/2024:10:27:50 +0700] "GET /MOST_PPSB_Web/rest/v1/menu/authbutton?_dc=1733369269756&userId=MOSTADMIN&menuId=MPCT122&page=1&start=0&limit=25 HTTP/1.1" 200 689
0:0:0:0:0:0:0:1 - - [05/Dec/2024:10:27:50 +0700] "GET /MOST_PPSB_Web/rest/v1/columnsetting/searchItems?_dc=1733369269746&code=MT&defaultCheck=Y&gridReference=refRehandleDataGrid&page=1&start=0&limit=25 HTTP/1.1" 200 345
0:0:0:0:0:0:0:1 - - [05/Dec/2024:10:27:50 +0700] "GET /MOST_PPSB_Web/rest/v1/rehandleGC/comboList?_dc=1733369269750&searchType=initComboList&screanNm=RHDL&page=1&start=0&limit=25 HTTP/1.1" 200 189088
0:0:0:0:0:0:0:1 - - [05/Dec/2024:10:27:57 +0700] "OPTIONS /MOST_PPSB_Web/rest/v1/rehandleGC/list?_dc=1733369277405&table=&id=MOST.model.operation.SearchRehandlingParm-1&rhdlNo=&blNo=&vslCallId=&orgRefNo=&orgVslCallId=&orgBlSn=&orgCgNo=&cgNo=&nxVslCallId=&nxRefNo=&nxGrNo=&opeClassCd=&caTgNm=&pkgQty=0&wgt=0&msrmt=0&stsYn=&orgGrNo=&rhdlMode=&rhdlModeNm=&updDt=&rhdlPkgQty=0&rhdlWgt=0&rhdlMsrmt=0&balPkgQty=0&balWgt=0&balMsrmt=0&chk=&no=0&userId=&cgCoCd=&spCaCoCd=&cgCoNm=&spCaCoNm=&rhdlChk=&shuYn=&dmgYn=&jobNo=&blSn=&cgTpCd=&nxCgNo=&shipgNoteNo=&searchType=rhdlOp&jobGroup=&jobRhdlNo=&stat=&statNm=&fnlLoadYn=&fnlHoYn=&grNo=&rhdlGroupNo=&rhdlGroupYn=&linked=&whLocIds=&delvTpCd=&stRhdl=&endRhdl=&shiftDt=&shiftId=&items=&yardInDateFrom=06%2F09%2F2024&yardInDateTo=05%2F12%2F2024&authoType=&userType=I&ptnrCode=%20&masterBlNo=&bookingNo=&cmdtGrCd=&cmdtCd=&pkgNo=&shipgAgentCd=&sort=&page=1&start=0&limit=100 HTTP/1.1" 200 -
0:0:0:0:0:0:0:1 - - [05/Dec/2024:10:27:58 +0700] "GET /MOST_PPSB_Web/rest/v1/rehandleGC/list?_dc=1733369277405&table=&id=MOST.model.operation.SearchRehandlingParm-1&rhdlNo=&blNo=&vslCallId=&orgRefNo=&orgVslCallId=&orgBlSn=&orgCgNo=&cgNo=&nxVslCallId=&nxRefNo=&nxGrNo=&opeClassCd=&caTgNm=&pkgQty=0&wgt=0&msrmt=0&stsYn=&orgGrNo=&rhdlMode=&rhdlModeNm=&updDt=&rhdlPkgQty=0&rhdlWgt=0&rhdlMsrmt=0&balPkgQty=0&balWgt=0&balMsrmt=0&chk=&no=0&userId=&cgCoCd=&spCaCoCd=&cgCoNm=&spCaCoNm=&rhdlChk=&shuYn=&dmgYn=&jobNo=&blSn=&cgTpCd=&nxCgNo=&shipgNoteNo=&searchType=rhdlOp&jobGroup=&jobRhdlNo=&stat=&statNm=&fnlLoadYn=&fnlHoYn=&grNo=&rhdlGroupNo=&rhdlGroupYn=&linked=&whLocIds=&delvTpCd=&stRhdl=&endRhdl=&shiftDt=&shiftId=&items=&yardInDateFrom=06%2F09%2F2024&yardInDateTo=05%2F12%2F2024&authoType=&userType=I&ptnrCode=%20&masterBlNo=&bookingNo=&cmdtGrCd=&cmdtCd=&pkgNo=&shipgAgentCd=&sort=&page=1&start=0&limit=100 HTTP/1.1" 200 7614
0:0:0:0:0:0:0:1 - - [05/Dec/2024:10:27:59 +0700] "OPTIONS /MOST_PPSB_Web/rest/v1/rehandleGC/detailList?_dc=1733369279173&vslCallId=ASHL&orgRefNo=BLLVTS1&rhdlMode=&nxVslCallId=&nxRefNo=&page=1&start=0&limit=25 HTTP/1.1" 200 -
0:0:0:0:0:0:0:1 - - [05/Dec/2024:10:27:59 +0700] "GET /MOST_PPSB_Web/rest/v1/rehandleGC/detailList?_dc=1733369279173&vslCallId=ASHL&orgRefNo=BLLVTS1&rhdlMode=&nxVslCallId=&nxRefNo=&page=1&start=0&limit=25 HTTP/1.1" 200 345
0:0:0:0:0:0:0:1 - - [05/Dec/2024:10:31:44 +0700] "OPTIONS /MOST_PPSB_Web/rest/auth/checkSession?_dc=1733369504755 HTTP/1.1" 202 -
0:0:0:0:0:0:0:1 - - [05/Dec/2024:10:31:46 +0700] "POST /MOST_PPSB_Web/rest/auth/checkSession?_dc=1733369504755 HTTP/1.1" 500 11694
0:0:0:0:0:0:0:1 - - [05/Dec/2024:10:31:50 +0700] "OPTIONS /MOST_PPSB_Web/rest/auth/token?_dc=1733369510463 HTTP/1.1" 202 -
0:0:0:0:0:0:0:1 - - [05/Dec/2024:10:31:51 +0700] "OPTIONS /MOST_PPSB_Web/rest/auth/token?_dc=1733369511006 HTTP/1.1" 202 -
0:0:0:0:0:0:0:1 - - [05/Dec/2024:10:31:51 +0700] "POST /MOST_PPSB_Web/rest/auth/token?_dc=1733369511006 HTTP/1.1" 200 1989
0:0:0:0:0:0:0:1 - - [05/Dec/2024:10:31:51 +0700] "POST /MOST_PPSB_Web/rest/auth/token?_dc=1733369510463 HTTP/1.1" 200 1989
0:0:0:0:0:0:0:1 - - [05/Dec/2024:10:31:52 +0700] "OPTIONS /MOST_PPSB_Web/rest/v1/menu/authbutton?_dc=1733369512072&userId=MOSTADMIN&menuId=ALL&page=1&start=0&limit=25 HTTP/1.1" 200 -
0:0:0:0:0:0:0:1 - - [05/Dec/2024:10:31:53 +0700] "GET /MOST_PPSB_Web/rest/v1/menu/authbutton?_dc=1733369512072&userId=MOSTADMIN&menuId=ALL&page=1&start=0&limit=25 HTTP/1.1" 200 74597
0:0:0:0:0:0:0:1 - - [05/Dec/2024:10:31:53 +0700] "OPTIONS /MOST_PPSB_Web/rest/v1/menu/list?_dc=1733369513678&systemCode=MOST&mode=leftmenu&page=1&start=0&limit=25 HTTP/1.1" 200 -
0:0:0:0:0:0:0:1 - - [05/Dec/2024:10:31:53 +0700] "OPTIONS /MOST_PPSB_Web/rest/v1/menu/favourites?_dc=1733369513798&userId=MOSTADMIN&systemCode=MOST&page=1&start=0&limit=25 HTTP/1.1" 200 -
0:0:0:0:0:0:0:1 - - [05/Dec/2024:10:31:55 +0700] "GET /MOST_PPSB_Web/rest/v1/menu/favourites?_dc=1733369513798&userId=MOSTADMIN&systemCode=MOST&page=1&start=0&limit=25 HTTP/1.1" 200 345
0:0:0:0:0:0:0:1 - - [05/Dec/2024:10:31:56 +0700] "OPTIONS /MOST_PPSB_Web/rest/v1/menu/list?_dc=1733369516140&systemCode=MOST&mode=leftmenu&page=1&start=0&limit=25 HTTP/1.1" 200 -
0:0:0:0:0:0:0:1 - - [05/Dec/2024:10:31:56 +0700] "GET /MOST_PPSB_Web/rest/v1/menu/list?_dc=1733369513678&systemCode=MOST&mode=leftmenu&page=1&start=0&limit=25 HTTP/1.1" 200 129348
0:0:0:0:0:0:0:1 - - [05/Dec/2024:10:31:59 +0700] "GET /MOST_PPSB_Web/rest/v1/menu/list?_dc=1733369516140&systemCode=MOST&mode=leftmenu&page=1&start=0&limit=25 HTTP/1.1" 200 129348
0:0:0:0:0:0:0:1 - - [05/Dec/2024:10:31:59 +0700] "OPTIONS /MOST_PPSB_Web/rest/v1/basic/profile?_dc=1733369519669&page=1&start=0&limit=25 HTTP/1.1" 200 -
0:0:0:0:0:0:0:1 - - [05/Dec/2024:10:32:00 +0700] "GET /MOST_PPSB_Web/rest/v1/basic/profile?_dc=1733369519669&page=1&start=0&limit=25 HTTP/1.1" 200 1901
0:0:0:0:0:0:0:1 - - [05/Dec/2024:10:32:04 +0700] "OPTIONS /MOST_PPSB_Web/rest/v1/menu/authbutton?_dc=1733369524215&userId=MOSTADMIN&menuId=MPCT122&page=1&start=0&limit=25 HTTP/1.1" 200 -
0:0:0:0:0:0:0:1 - - [05/Dec/2024:10:32:06 +0700] "GET /MOST_PPSB_Web/rest/v1/menu/authbutton?_dc=1733369524215&userId=MOSTADMIN&menuId=MPCT122&page=1&start=0&limit=25 HTTP/1.1" 200 689
0:0:0:0:0:0:0:1 - - [05/Dec/2024:10:32:07 +0700] "OPTIONS /MOST_PPSB_Web/rest/v1/columnsetting/searchItems?_dc=1733369527267&code=MT&defaultCheck=Y&gridReference=refRehandleGrid&page=1&start=0&limit=25 HTTP/1.1" 200 -
0:0:0:0:0:0:0:1 - - [05/Dec/2024:10:32:07 +0700] "OPTIONS /MOST_PPSB_Web/rest/v1/columnsetting/searchItems?_dc=1733369527270&code=MT&defaultCheck=Y&gridReference=refRehandleDataGrid&page=1&start=0&limit=25 HTTP/1.1" 200 -
0:0:0:0:0:0:0:1 - - [05/Dec/2024:10:32:07 +0700] "OPTIONS /MOST_PPSB_Web/rest/v1/rehandleGC/comboList?_dc=1733369527274&searchType=initComboList&screanNm=RHDL&page=1&start=0&limit=25 HTTP/1.1" 200 -
0:0:0:0:0:0:0:1 - - [05/Dec/2024:10:32:07 +0700] "OPTIONS /MOST_PPSB_Web/rest/v1/menu/authbutton?_dc=1733369527335&userId=MOSTADMIN&menuId=MPCT122&page=1&start=0&limit=25 HTTP/1.1" 200 -
0:0:0:0:0:0:0:1 - - [05/Dec/2024:10:32:19 +0700] "OPTIONS /MOST_PPSB_Web/rest/v1/rehandleGC/list?_dc=1733369537357&table=&id=MOST.model.operation.SearchRehandlingParm-1&rhdlNo=&blNo=&vslCallId=&orgRefNo=&orgVslCallId=&orgBlSn=&orgCgNo=&cgNo=&nxVslCallId=&nxRefNo=&nxGrNo=&opeClassCd=&caTgNm=&pkgQty=0&wgt=0&msrmt=0&stsYn=&orgGrNo=&rhdlMode=&rhdlModeNm=&updDt=&rhdlPkgQty=0&rhdlWgt=0&rhdlMsrmt=0&balPkgQty=0&balWgt=0&balMsrmt=0&chk=&no=0&userId=&cgCoCd=&spCaCoCd=&cgCoNm=&spCaCoNm=&rhdlChk=&shuYn=&dmgYn=&jobNo=&blSn=&cgTpCd=&nxCgNo=&shipgNoteNo=&searchType=rhdlOp&jobGroup=&jobRhdlNo=&stat=&statNm=&fnlLoadYn=&fnlHoYn=&grNo=&rhdlGroupNo=&rhdlGroupYn=&linked=&whLocIds=&delvTpCd=&stRhdl=&endRhdl=&shiftDt=&shiftId=&items=&yardInDateFrom=06%2F09%2F2024&yardInDateTo=05%2F12%2F2024&authoType=&userType=I&ptnrCode=%20&masterBlNo=&bookingNo=&cmdtGrCd=&cmdtCd=&pkgNo=&shipgAgentCd=&sort=&page=1&start=0&limit=100 HTTP/1.1" 200 -
0:0:0:0:0:0:0:1 - - [05/Dec/2024:10:32:19 +0700] "GET /MOST_PPSB_Web/rest/v1/menu/authbutton?_dc=1733369527335&userId=MOSTADMIN&menuId=MPCT122&page=1&start=0&limit=25 HTTP/1.1" 200 689
0:0:0:0:0:0:0:1 - - [05/Dec/2024:10:32:20 +0700] "GET /MOST_PPSB_Web/rest/v1/columnsetting/searchItems?_dc=1733369527267&code=MT&defaultCheck=Y&gridReference=refRehandleGrid&page=1&start=0&limit=25 HTTP/1.1" 200 1091
0:0:0:0:0:0:0:1 - - [05/Dec/2024:10:32:20 +0700] "GET /MOST_PPSB_Web/rest/v1/columnsetting/searchItems?_dc=1733369527270&code=MT&defaultCheck=Y&gridReference=refRehandleDataGrid&page=1&start=0&limit=25 HTTP/1.1" 200 345
0:0:0:0:0:0:0:1 - - [05/Dec/2024:10:32:21 +0700] "GET /MOST_PPSB_Web/rest/v1/rehandleGC/comboList?_dc=1733369527274&searchType=initComboList&screanNm=RHDL&page=1&start=0&limit=25 HTTP/1.1" 200 189088
0:0:0:0:0:0:0:1 - - [05/Dec/2024:10:32:23 +0700] "GET /MOST_PPSB_Web/rest/v1/rehandleGC/list?_dc=1733369537357&table=&id=MOST.model.operation.SearchRehandlingParm-1&rhdlNo=&blNo=&vslCallId=&orgRefNo=&orgVslCallId=&orgBlSn=&orgCgNo=&cgNo=&nxVslCallId=&nxRefNo=&nxGrNo=&opeClassCd=&caTgNm=&pkgQty=0&wgt=0&msrmt=0&stsYn=&orgGrNo=&rhdlMode=&rhdlModeNm=&updDt=&rhdlPkgQty=0&rhdlWgt=0&rhdlMsrmt=0&balPkgQty=0&balWgt=0&balMsrmt=0&chk=&no=0&userId=&cgCoCd=&spCaCoCd=&cgCoNm=&spCaCoNm=&rhdlChk=&shuYn=&dmgYn=&jobNo=&blSn=&cgTpCd=&nxCgNo=&shipgNoteNo=&searchType=rhdlOp&jobGroup=&jobRhdlNo=&stat=&statNm=&fnlLoadYn=&fnlHoYn=&grNo=&rhdlGroupNo=&rhdlGroupYn=&linked=&whLocIds=&delvTpCd=&stRhdl=&endRhdl=&shiftDt=&shiftId=&items=&yardInDateFrom=06%2F09%2F2024&yardInDateTo=05%2F12%2F2024&authoType=&userType=I&ptnrCode=%20&masterBlNo=&bookingNo=&cmdtGrCd=&cmdtCd=&pkgNo=&shipgAgentCd=&sort=&page=1&start=0&limit=100 HTTP/1.1" 200 7614
0:0:0:0:0:0:0:1 - - [05/Dec/2024:10:32:25 +0700] "OPTIONS /MOST_PPSB_Web/rest/v1/rehandleGC/detailList?_dc=1733369545574&vslCallId=ASHL&orgRefNo=BLLVTS1&rhdlMode=&nxVslCallId=&nxRefNo=&page=1&start=0&limit=25 HTTP/1.1" 200 -
0:0:0:0:0:0:0:1 - - [05/Dec/2024:10:32:51 +0700] "GET /MOST_PPSB_Web/rest/v1/rehandleGC/detailList?_dc=1733369545574&vslCallId=ASHL&orgRefNo=BLLVTS1&rhdlMode=&nxVslCallId=&nxRefNo=&page=1&start=0&limit=25 HTTP/1.1" 200 345
0:0:0:0:0:0:0:1 - - [05/Dec/2024:10:35:57 +0700] "OPTIONS /MOST_PPSB_Web/rest/auth/checkSession?_dc=1733369757569 HTTP/1.1" 202 -
0:0:0:0:0:0:0:1 - - [05/Dec/2024:10:35:59 +0700] "POST /MOST_PPSB_Web/rest/auth/checkSession?_dc=1733369757569 HTTP/1.1" 500 11694
0:0:0:0:0:0:0:1 - - [05/Dec/2024:10:36:01 +0700] "OPTIONS /MOST_PPSB_Web/rest/auth/token?_dc=1733369761600 HTTP/1.1" 202 -
0:0:0:0:0:0:0:1 - - [05/Dec/2024:10:36:02 +0700] "POST /MOST_PPSB_Web/rest/auth/token?_dc=1733369761600 HTTP/1.1" 200 1989
0:0:0:0:0:0:0:1 - - [05/Dec/2024:10:36:07 +0700] "OPTIONS /MOST_PPSB_Web/rest/v1/menu/authbutton?_dc=1733369767265&userId=MOSTADMIN&menuId=ALL&page=1&start=0&limit=25 HTTP/1.1" 200 -
0:0:0:0:0:0:0:1 - - [05/Dec/2024:10:36:08 +0700] "GET /MOST_PPSB_Web/rest/v1/menu/authbutton?_dc=1733369767265&userId=MOSTADMIN&menuId=ALL&page=1&start=0&limit=25 HTTP/1.1" 200 74597
0:0:0:0:0:0:0:1 - - [05/Dec/2024:10:36:08 +0700] "OPTIONS /MOST_PPSB_Web/rest/v1/menu/list?_dc=1733369768304&systemCode=MOST&mode=leftmenu&page=1&start=0&limit=25 HTTP/1.1" 200 -
0:0:0:0:0:0:0:1 - - [05/Dec/2024:10:36:08 +0700] "OPTIONS /MOST_PPSB_Web/rest/v1/menu/favourites?_dc=1733369768584&userId=MOSTADMIN&systemCode=MOST&page=1&start=0&limit=25 HTTP/1.1" 200 -
0:0:0:0:0:0:0:1 - - [05/Dec/2024:10:36:09 +0700] "GET /MOST_PPSB_Web/rest/v1/menu/favourites?_dc=1733369768584&userId=MOSTADMIN&systemCode=MOST&page=1&start=0&limit=25 HTTP/1.1" 200 345
0:0:0:0:0:0:0:1 - - [05/Dec/2024:10:36:09 +0700] "GET /MOST_PPSB_Web/rest/v1/menu/list?_dc=1733369768304&systemCode=MOST&mode=leftmenu&page=1&start=0&limit=25 HTTP/1.1" 200 129348
0:0:0:0:0:0:0:1 - - [05/Dec/2024:10:36:09 +0700] "OPTIONS /MOST_PPSB_Web/rest/v1/menu/list?_dc=1733369769550&systemCode=MOST&mode=leftmenu&page=1&start=0&limit=25 HTTP/1.1" 200 -
0:0:0:0:0:0:0:1 - - [05/Dec/2024:10:36:09 +0700] "GET /MOST_PPSB_Web/rest/v1/menu/list?_dc=1733369769550&systemCode=MOST&mode=leftmenu&page=1&start=0&limit=25 HTTP/1.1" 200 129348
0:0:0:0:0:0:0:1 - - [05/Dec/2024:10:36:10 +0700] "OPTIONS /MOST_PPSB_Web/rest/v1/basic/profile?_dc=1733369770061&page=1&start=0&limit=25 HTTP/1.1" 200 -
0:0:0:0:0:0:0:1 - - [05/Dec/2024:10:36:10 +0700] "GET /MOST_PPSB_Web/rest/v1/basic/profile?_dc=1733369770061&page=1&start=0&limit=25 HTTP/1.1" 200 1901
0:0:0:0:0:0:0:1 - - [05/Dec/2024:10:36:19 +0700] "OPTIONS /MOST_PPSB_Web/rest/v1/menu/authbutton?_dc=1733369779265&userId=MOSTADMIN&menuId=MPCT122&page=1&start=0&limit=25 HTTP/1.1" 200 -
0:0:0:0:0:0:0:1 - - [05/Dec/2024:10:36:19 +0700] "GET /MOST_PPSB_Web/rest/v1/menu/authbutton?_dc=1733369779265&userId=MOSTADMIN&menuId=MPCT122&page=1&start=0&limit=25 HTTP/1.1" 200 689
0:0:0:0:0:0:0:1 - - [05/Dec/2024:10:36:20 +0700] "OPTIONS /MOST_PPSB_Web/rest/v1/columnsetting/searchItems?_dc=1733369780222&code=MT&defaultCheck=Y&gridReference=refRehandleGrid&page=1&start=0&limit=25 HTTP/1.1" 200 -
0:0:0:0:0:0:0:1 - - [05/Dec/2024:10:36:20 +0700] "OPTIONS /MOST_PPSB_Web/rest/v1/columnsetting/searchItems?_dc=1733369780226&code=MT&defaultCheck=Y&gridReference=refRehandleDataGrid&page=1&start=0&limit=25 HTTP/1.1" 200 -
0:0:0:0:0:0:0:1 - - [05/Dec/2024:10:36:20 +0700] "OPTIONS /MOST_PPSB_Web/rest/v1/rehandleGC/comboList?_dc=1733369780229&searchType=initComboList&screanNm=RHDL&page=1&start=0&limit=25 HTTP/1.1" 200 -
0:0:0:0:0:0:0:1 - - [05/Dec/2024:10:36:20 +0700] "OPTIONS /MOST_PPSB_Web/rest/v1/menu/authbutton?_dc=1733369780282&userId=MOSTADMIN&menuId=MPCT122&page=1&start=0&limit=25 HTTP/1.1" 200 -
0:0:0:0:0:0:0:1 - - [05/Dec/2024:10:36:21 +0700] "GET /MOST_PPSB_Web/rest/v1/rehandleGC/comboList?_dc=1733369780229&searchType=initComboList&screanNm=RHDL&page=1&start=0&limit=25 HTTP/1.1" 200 189088
0:0:0:0:0:0:0:1 - - [05/Dec/2024:10:36:21 +0700] "GET /MOST_PPSB_Web/rest/v1/columnsetting/searchItems?_dc=1733369780222&code=MT&defaultCheck=Y&gridReference=refRehandleGrid&page=1&start=0&limit=25 HTTP/1.1" 200 1091
0:0:0:0:0:0:0:1 - - [05/Dec/2024:10:36:21 +0700] "GET /MOST_PPSB_Web/rest/v1/columnsetting/searchItems?_dc=1733369780226&code=MT&defaultCheck=Y&gridReference=refRehandleDataGrid&page=1&start=0&limit=25 HTTP/1.1" 200 345
0:0:0:0:0:0:0:1 - - [05/Dec/2024:10:36:21 +0700] "GET /MOST_PPSB_Web/rest/v1/menu/authbutton?_dc=1733369780282&userId=MOSTADMIN&menuId=MPCT122&page=1&start=0&limit=25 HTTP/1.1" 200 689
0:0:0:0:0:0:0:1 - - [05/Dec/2024:10:36:26 +0700] "OPTIONS /MOST_PPSB_Web/rest/v1/rehandleGC/list?_dc=1733369786729&table=&id=MOST.model.operation.SearchRehandlingParm-1&rhdlNo=&blNo=&vslCallId=&orgRefNo=&orgVslCallId=&orgBlSn=&orgCgNo=&cgNo=&nxVslCallId=&nxRefNo=&nxGrNo=&opeClassCd=&caTgNm=&pkgQty=0&wgt=0&msrmt=0&stsYn=&orgGrNo=&rhdlMode=&rhdlModeNm=&updDt=&rhdlPkgQty=0&rhdlWgt=0&rhdlMsrmt=0&balPkgQty=0&balWgt=0&balMsrmt=0&chk=&no=0&userId=&cgCoCd=&spCaCoCd=&cgCoNm=&spCaCoNm=&rhdlChk=&shuYn=&dmgYn=&jobNo=&blSn=&cgTpCd=&nxCgNo=&shipgNoteNo=&searchType=rhdlOp&jobGroup=&jobRhdlNo=&stat=&statNm=&fnlLoadYn=&fnlHoYn=&grNo=&rhdlGroupNo=&rhdlGroupYn=&linked=&whLocIds=&delvTpCd=&stRhdl=&endRhdl=&shiftDt=&shiftId=&items=&yardInDateFrom=06%2F09%2F2024&yardInDateTo=05%2F12%2F2024&authoType=&userType=I&ptnrCode=%20&masterBlNo=&bookingNo=&cmdtGrCd=&cmdtCd=&pkgNo=&shipgAgentCd=&sort=&page=1&start=0&limit=100 HTTP/1.1" 200 -
