127.0.0.1 - - [08/Jan/2025:08:35:29 +0700] "GET / HTTP/1.1" 404 751
0:0:0:0:0:0:0:1 - - [08/Jan/2025:13:57:29 +0700] "GET /MOST_MMC_JPB_Web/rest/v1/menu/list?_dc=1736319447835&systemCode=MOST&mode=leftmenu&page=1&start=0&limit=25 HTTP/1.1" 200 131138
0:0:0:0:0:0:0:1 - - [08/Jan/2025:13:57:29 +0700] "OPTIONS /MOST_MMC_JPB_Web/rest/v1/basic/profile?_dc=1736319449784&page=1&start=0&limit=25 HTTP/1.1" 200 -
0:0:0:0:0:0:0:1 - - [08/Jan/2025:13:57:31 +0700] "GET /MOST_MMC_JPB_Web/rest/v1/basic/profile?_dc=1736319449784&page=1&start=0&limit=25 HTTP/1.1" 200 2409
0:0:0:0:0:0:0:1 - - [08/Jan/2025:13:58:26 +0700] "OPTIONS /MOST_MMC_JPB_Web/rest/v1/menu/authbutton?_dc=1736319506525&userId=KSPTARSYAD&menuId=MPDM108&page=1&start=0&limit=25 HTTP/1.1" 200 -
0:0:0:0:0:0:0:1 - - [08/Jan/2025:13:58:27 +0700] "GET /MOST_MMC_JPB_Web/rest/v1/menu/authbutton?_dc=1736319506525&userId=KSPTARSYAD&menuId=MPDM108&page=1&start=0&limit=25 HTTP/1.1" 200 689
0:0:0:0:0:0:0:1 - - [08/Jan/2025:13:58:28 +0700] "OPTIONS /MOST_MMC_JPB_Web/rest/v1/columnsetting/searchItems?_dc=1736319508061&code=MT&defaultCheck=Y&gridReference=refPermitCertificateUploadGrid&page=1&start=0&limit=25 HTTP/1.1" 200 -
0:0:0:0:0:0:0:1 - - [08/Jan/2025:13:58:28 +0700] "OPTIONS /MOST_MMC_JPB_Web/rest/v1/menu/authbutton?_dc=1736319508066&userId=KSPTARSYAD&menuId=MPDM108&page=1&start=0&limit=25 HTTP/1.1" 200 -
0:0:0:0:0:0:0:1 - - [08/Jan/2025:13:58:28 +0700] "OPTIONS /MOST_MMC_JPB_Web/rest/v1/columnsetting/searchItems?_dc=1736319508064&code=MT&defaultCheck=Y&gridReference=refTruckAssignmentGrid&page=1&start=0&limit=25 HTTP/1.1" 200 -
0:0:0:0:0:0:0:1 - - [08/Jan/2025:13:58:30 +0700] "GET /MOST_MMC_JPB_Web/rest/v1/columnsetting/searchItems?_dc=1736319508061&code=MT&defaultCheck=Y&gridReference=refPermitCertificateUploadGrid&page=1&start=0&limit=25 HTTP/1.1" 200 345
0:0:0:0:0:0:0:1 - - [08/Jan/2025:13:58:30 +0700] "GET /MOST_MMC_JPB_Web/rest/v1/columnsetting/searchItems?_dc=1736319508064&code=MT&defaultCheck=Y&gridReference=refTruckAssignmentGrid&page=1&start=0&limit=25 HTTP/1.1" 200 345
0:0:0:0:0:0:0:1 - - [08/Jan/2025:13:58:30 +0700] "GET /MOST_MMC_JPB_Web/rest/v1/menu/authbutton?_dc=1736319508066&userId=KSPTARSYAD&menuId=MPDM108&page=1&start=0&limit=25 HTTP/1.1" 200 689
0:0:0:0:0:0:0:1 - - [08/Jan/2025:13:58:30 +0700] "OPTIONS /MOST_MMC_JPB_Web/rest/v1/popup/shipcallnopopup?_dc=1736319510193&scn=ASHL&mode=textfield&page=1&start=0&limit=25 HTTP/1.1" 200 -
0:0:0:0:0:0:0:1 - - [08/Jan/2025:13:58:31 +0700] "GET /MOST_MMC_JPB_Web/rest/v1/popup/shipcallnopopup?_dc=1736319510193&scn=ASHL&mode=textfield&page=1&start=0&limit=25 HTTP/1.1" 200 5524
0:0:0:0:0:0:0:1 - - [08/Jan/2025:13:58:31 +0700] "OPTIONS /MOST_MMC_JPB_Web/rest/v1/combobox/codeMaster?_dc=1736319511159&scn=ASHL&vslCallId=ASHL&tyCd=GC&searchType=MBLNO&page=1&start=0&limit=25 HTTP/1.1" 200 -
0:0:0:0:0:0:0:1 - - [08/Jan/2025:13:58:31 +0700] "OPTIONS /MOST_MMC_JPB_Web/rest/v1/combobox/codeMaster?_dc=1736319511164&vslCallId=ASHL&tyCd=GC&searchType=SNNO&page=1&start=0&limit=25 HTTP/1.1" 200 -
0:0:0:0:0:0:0:1 - - [08/Jan/2025:13:58:31 +0700] "OPTIONS /MOST_MMC_JPB_Web/rest/v1/combobox/codeMaster?_dc=1736319511171&vslCallId=ASHL&tyCd=GC&searchType=BLNO&page=1&start=0&limit=25 HTTP/1.1" 200 -
0:0:0:0:0:0:0:1 - - [08/Jan/2025:13:58:31 +0700] "OPTIONS /MOST_MMC_JPB_Web/rest/v1/truckAssignment/sdoItems?_dc=1736319511207&vslCallId=ASHL&blNo=&subDoNo=&page=1&start=0&limit=25 HTTP/1.1" 200 -
0:0:0:0:0:0:0:1 - - [08/Jan/2025:13:58:31 +0700] "OPTIONS /MOST_MMC_JPB_Web/rest/v1/truckAssignment/grItems?_dc=1736319511213&scn=ASHL&vslCallId=ASHL&shipgNoteNo=&tyCd=GC&page=1&start=0&limit=25 HTTP/1.1" 200 -
0:0:0:0:0:0:0:1 - - [08/Jan/2025:13:58:31 +0700] "OPTIONS /MOST_MMC_JPB_Web/rest/v1/truckAssignment/lorryassignmentinquiry?_dc=1736319511227&searchType=lorryLists&vslCallId=ASHL&scn=ASHL&mfDocId=&blNo=&shipgNoteNo=&ptnrCd=&truckMode=I&subDoNo=&grNo=&page=1&start=0&limit=25 HTTP/1.1" 200 -
0:0:0:0:0:0:0:1 - - [08/Jan/2025:13:58:31 +0700] "GET /MOST_MMC_JPB_Web/rest/v1/combobox/codeMaster?_dc=1736319511164&vslCallId=ASHL&tyCd=GC&searchType=SNNO&page=1&start=0&limit=25 HTTP/1.1" 200 17287
0:0:0:0:0:0:0:1 - - [08/Jan/2025:13:58:31 +0700] "OPTIONS /MOST_MMC_JPB_Web/rest/v1/popup/vesselcalllistpopup?_dc=1736319511255&vslCallId=ASHL&mode=textfield&page=1&start=0&limit=25 HTTP/1.1" 200 -
0:0:0:0:0:0:0:1 - - [08/Jan/2025:13:58:31 +0700] "GET /MOST_MMC_JPB_Web/rest/v1/combobox/codeMaster?_dc=1736319511171&vslCallId=ASHL&tyCd=GC&searchType=BLNO&page=1&start=0&limit=25 HTTP/1.1" 200 47989
0:0:0:0:0:0:0:1 - - [08/Jan/2025:13:58:31 +0700] "GET /MOST_MMC_JPB_Web/rest/v1/truckAssignment/sdoItems?_dc=1736319511207&vslCallId=ASHL&blNo=&subDoNo=&page=1&start=0&limit=25 HTTP/1.1" 200 345
0:0:0:0:0:0:0:1 - - [08/Jan/2025:13:58:31 +0700] "GET /MOST_MMC_JPB_Web/rest/v1/combobox/codeMaster?_dc=1736319511159&scn=ASHL&vslCallId=ASHL&tyCd=GC&searchType=MBLNO&page=1&start=0&limit=25 HTTP/1.1" 200 47452
0:0:0:0:0:0:0:1 - - [08/Jan/2025:13:58:32 +0700] "GET /MOST_MMC_JPB_Web/rest/v1/truckAssignment/lorryassignmentinquiry?_dc=1736319511227&searchType=lorryLists&vslCallId=ASHL&scn=ASHL&mfDocId=&blNo=&shipgNoteNo=&ptnrCd=&truckMode=I&subDoNo=&grNo=&page=1&start=0&limit=25 HTTP/1.1" 200 34992
0:0:0:0:0:0:0:1 - - [08/Jan/2025:13:58:32 +0700] "GET /MOST_MMC_JPB_Web/rest/v1/truckAssignment/grItems?_dc=1736319511213&scn=ASHL&vslCallId=ASHL&shipgNoteNo=&tyCd=GC&page=1&start=0&limit=25 HTTP/1.1" 200 345
0:0:0:0:0:0:0:1 - - [08/Jan/2025:13:58:32 +0700] "GET /MOST_MMC_JPB_Web/rest/v1/popup/vesselcalllistpopup?_dc=1736319511255&vslCallId=ASHL&mode=textfield&page=1&start=0&limit=25 HTTP/1.1" 200 2590
0:0:0:0:0:0:0:1 - - [08/Jan/2025:13:58:32 +0700] "OPTIONS /MOST_MMC_JPB_Web/rest/v1/combobox/codeMaster?_dc=1736319512751&scn=ASHL&vslCallId=ASHL&tyCd=GC&searchType=MBLNO&page=1&start=0&limit=25 HTTP/1.1" 200 -
0:0:0:0:0:0:0:1 - - [08/Jan/2025:13:58:32 +0700] "OPTIONS /MOST_MMC_JPB_Web/rest/v1/combobox/codeMaster?_dc=1736319512757&vslCallId=ASHL&tyCd=GC&searchType=SNNO&page=1&start=0&limit=25 HTTP/1.1" 200 -
0:0:0:0:0:0:0:1 - - [08/Jan/2025:13:58:32 +0700] "OPTIONS /MOST_MMC_JPB_Web/rest/v1/combobox/codeMaster?_dc=1736319512762&vslCallId=ASHL&tyCd=GC&searchType=BLNO&page=1&start=0&limit=25 HTTP/1.1" 200 -
0:0:0:0:0:0:0:1 - - [08/Jan/2025:13:58:32 +0700] "OPTIONS /MOST_MMC_JPB_Web/rest/v1/truckAssignment/sdoItems?_dc=1736319512769&vslCallId=ASHL&blNo=&subDoNo=&page=1&start=0&limit=25 HTTP/1.1" 200 -
0:0:0:0:0:0:0:1 - - [08/Jan/2025:13:58:32 +0700] "OPTIONS /MOST_MMC_JPB_Web/rest/v1/truckAssignment/grItems?_dc=1736319512776&scn=ASHL&vslCallId=ASHL&shipgNoteNo=&tyCd=GC&page=1&start=0&limit=25 HTTP/1.1" 200 -
0:0:0:0:0:0:0:1 - - [08/Jan/2025:13:58:34 +0700] "GET /MOST_MMC_JPB_Web/rest/v1/combobox/codeMaster?_dc=1736319512751&scn=ASHL&vslCallId=ASHL&tyCd=GC&searchType=MBLNO&page=1&start=0&limit=25 HTTP/1.1" 200 47452
0:0:0:0:0:0:0:1 - - [08/Jan/2025:13:58:34 +0700] "GET /MOST_MMC_JPB_Web/rest/v1/combobox/codeMaster?_dc=1736319512762&vslCallId=ASHL&tyCd=GC&searchType=BLNO&page=1&start=0&limit=25 HTTP/1.1" 200 47989
0:0:0:0:0:0:0:1 - - [08/Jan/2025:13:58:34 +0700] "GET /MOST_MMC_JPB_Web/rest/v1/combobox/codeMaster?_dc=1736319512757&vslCallId=ASHL&tyCd=GC&searchType=SNNO&page=1&start=0&limit=25 HTTP/1.1" 200 17287
0:0:0:0:0:0:0:1 - - [08/Jan/2025:13:58:34 +0700] "GET /MOST_MMC_JPB_Web/rest/v1/truckAssignment/grItems?_dc=1736319512776&scn=ASHL&vslCallId=ASHL&shipgNoteNo=&tyCd=GC&page=1&start=0&limit=25 HTTP/1.1" 200 345
0:0:0:0:0:0:0:1 - - [08/Jan/2025:13:58:34 +0700] "GET /MOST_MMC_JPB_Web/rest/v1/truckAssignment/sdoItems?_dc=1736319512769&vslCallId=ASHL&blNo=&subDoNo=&page=1&start=0&limit=25 HTTP/1.1" 200 345
0:0:0:0:0:0:0:1 - - [08/Jan/2025:13:59:08 +0700] "OPTIONS /MOST_MMC_JPB_Web/rest/v1/truckAssignment/changeBLSNo?_dc=1736319548988&searchType=chgBlNo&scn=ASHL&vslCallId=ASHL&blNo=TESTBL1&shipgNoteNo=&page=1&start=0&limit=25 HTTP/1.1" 200 -
0:0:0:0:0:0:0:1 - - [08/Jan/2025:13:59:09 +0700] "OPTIONS /MOST_MMC_JPB_Web/rest/v1/validationcode/list?_dc=1736319548994&tyCd=CUSTOMS_RELEASED_VALIDATION&col1=ASHL&col2=TESTBL1&col3=I&page=1&start=0&limit=25 HTTP/1.1" 200 -
0:0:0:0:0:0:0:1 - - [08/Jan/2025:13:59:09 +0700] "GET /MOST_MMC_JPB_Web/rest/v1/validationcode/list?_dc=1736319548994&tyCd=CUSTOMS_RELEASED_VALIDATION&col1=ASHL&col2=TESTBL1&col3=I&page=1&start=0&limit=25 HTTP/1.1" 200 502
0:0:0:0:0:0:0:1 - - [08/Jan/2025:13:59:10 +0700] "GET /MOST_MMC_JPB_Web/rest/v1/truckAssignment/changeBLSNo?_dc=1736319548988&searchType=chgBlNo&scn=ASHL&vslCallId=ASHL&blNo=TESTBL1&shipgNoteNo=&page=1&start=0&limit=25 HTTP/1.1" 200 3002
0:0:0:0:0:0:0:1 - - [08/Jan/2025:13:59:10 +0700] "OPTIONS /MOST_MMC_JPB_Web/rest/v1/truckAssignment/sdoItems?_dc=1736319550230&vslCallId=ASHL&blNo=TESTBL1&subDoNo=&page=1&start=0&limit=25 HTTP/1.1" 200 -
0:0:0:0:0:0:0:1 - - [08/Jan/2025:13:59:10 +0700] "GET /MOST_MMC_JPB_Web/rest/v1/truckAssignment/sdoItems?_dc=1736319550230&vslCallId=ASHL&blNo=TESTBL1&subDoNo=&page=1&start=0&limit=25 HTTP/1.1" 200 345
0:0:0:0:0:0:0:1 - - [08/Jan/2025:13:59:13 +0700] "OPTIONS /MOST_MMC_JPB_Web/rest/v1/truckAssignment/changeBLSNo?_dc=1736319553418&searchType=chgBlNo&scn=ASHL&vslCallId=ASHL&blNo=ASH1%2FASH1ASH1%2FASH1&shipgNoteNo=&page=1&start=0&limit=25 HTTP/1.1" 200 -
0:0:0:0:0:0:0:1 - - [08/Jan/2025:13:59:13 +0700] "OPTIONS /MOST_MMC_JPB_Web/rest/v1/validationcode/list?_dc=1736319553426&tyCd=CUSTOMS_RELEASED_VALIDATION&col1=ASHL&col2=ASH1%2FASH1ASH1%2FASH1&col3=I&page=1&start=0&limit=25 HTTP/1.1" 200 -
0:0:0:0:0:0:0:1 - - [08/Jan/2025:13:59:14 +0700] "GET /MOST_MMC_JPB_Web/rest/v1/validationcode/list?_dc=1736319553426&tyCd=CUSTOMS_RELEASED_VALIDATION&col1=ASHL&col2=ASH1%2FASH1ASH1%2FASH1&col3=I&page=1&start=0&limit=25 HTTP/1.1" 200 345
0:0:0:0:0:0:0:1 - - [08/Jan/2025:13:59:14 +0700] "GET /MOST_MMC_JPB_Web/rest/v1/truckAssignment/changeBLSNo?_dc=1736319553418&searchType=chgBlNo&scn=ASHL&vslCallId=ASHL&blNo=ASH1%2FASH1ASH1%2FASH1&shipgNoteNo=&page=1&start=0&limit=25 HTTP/1.1" 200 3036
0:0:0:0:0:0:0:1 - - [08/Jan/2025:13:59:14 +0700] "OPTIONS /MOST_MMC_JPB_Web/rest/v1/truckAssignment/sdoItems?_dc=1736319554432&vslCallId=ASHL&blNo=ASH1%2FASH1ASH1%2FASH1&subDoNo=&page=1&start=0&limit=25 HTTP/1.1" 200 -
0:0:0:0:0:0:0:1 - - [08/Jan/2025:13:59:15 +0700] "GET /MOST_MMC_JPB_Web/rest/v1/truckAssignment/sdoItems?_dc=1736319554432&vslCallId=ASHL&blNo=ASH1%2FASH1ASH1%2FASH1&subDoNo=&page=1&start=0&limit=25 HTTP/1.1" 200 345
0:0:0:0:0:0:0:1 - - [08/Jan/2025:13:59:47 +0700] "OPTIONS /MOST_MMC_JPB_Web/rest/v1/truckAssignment/changeBLSNo?_dc=1736319587073&searchType=chgBlNo&scn=ASHL&vslCallId=ASHL&blNo=TESTBL1&shipgNoteNo=&page=1&start=0&limit=25 HTTP/1.1" 200 -
0:0:0:0:0:0:0:1 - - [08/Jan/2025:13:59:47 +0700] "OPTIONS /MOST_MMC_JPB_Web/rest/v1/validationcode/list?_dc=1736319587078&tyCd=CUSTOMS_RELEASED_VALIDATION&col1=ASHL&col2=TESTBL1&col3=I&page=1&start=0&limit=25 HTTP/1.1" 200 -
0:0:0:0:0:0:0:1 - - [08/Jan/2025:13:59:47 +0700] "GET /MOST_MMC_JPB_Web/rest/v1/validationcode/list?_dc=1736319587078&tyCd=CUSTOMS_RELEASED_VALIDATION&col1=ASHL&col2=TESTBL1&col3=I&page=1&start=0&limit=25 HTTP/1.1" 200 502
0:0:0:0:0:0:0:1 - - [08/Jan/2025:13:59:47 +0700] "GET /MOST_MMC_JPB_Web/rest/v1/truckAssignment/changeBLSNo?_dc=1736319587073&searchType=chgBlNo&scn=ASHL&vslCallId=ASHL&blNo=TESTBL1&shipgNoteNo=&page=1&start=0&limit=25 HTTP/1.1" 200 3002
0:0:0:0:0:0:0:1 - - [08/Jan/2025:13:59:47 +0700] "OPTIONS /MOST_MMC_JPB_Web/rest/v1/truckAssignment/sdoItems?_dc=1736319587893&vslCallId=ASHL&blNo=TESTBL1&subDoNo=&page=1&start=0&limit=25 HTTP/1.1" 200 -
0:0:0:0:0:0:0:1 - - [08/Jan/2025:13:59:47 +0700] "GET /MOST_MMC_JPB_Web/rest/v1/truckAssignment/sdoItems?_dc=1736319587893&vslCallId=ASHL&blNo=TESTBL1&subDoNo=&page=1&start=0&limit=25 HTTP/1.1" 200 345
0:0:0:0:0:0:0:1 - - [08/Jan/2025:14:03:30 +0700] "OPTIONS /MOST_MMC_JPB_Web/rest/auth/checkSession?_dc=1736319810149 HTTP/1.1" 202 -
0:0:0:0:0:0:0:1 - - [08/Jan/2025:14:03:31 +0700] "POST /MOST_MMC_JPB_Web/rest/auth/checkSession?_dc=1736319810149 HTTP/1.1" 200 1685
0:0:0:0:0:0:0:1 - - [08/Jan/2025:14:03:31 +0700] "OPTIONS /MOST_MMC_JPB_Web/rest/v1/basic/profile?_dc=1736319811459&page=1&start=0&limit=25 HTTP/1.1" 200 -
0:0:0:0:0:0:0:1 - - [08/Jan/2025:14:03:31 +0700] "GET /MOST_MMC_JPB_Web/rest/v1/basic/profile?_dc=1736319811459&page=1&start=0&limit=25 HTTP/1.1" 200 2409
0:0:0:0:0:0:0:1 - - [08/Jan/2025:14:03:32 +0700] "OPTIONS /MOST_MMC_JPB_Web/rest/v1/menu/authbutton?_dc=1736319812265&userId=KSPTARSYAD&menuId=ALL&page=1&start=0&limit=25 HTTP/1.1" 200 -
0:0:0:0:0:0:0:1 - - [08/Jan/2025:14:03:33 +0700] "GET /MOST_MMC_JPB_Web/rest/v1/menu/authbutton?_dc=1736319812265&userId=KSPTARSYAD&menuId=ALL&page=1&start=0&limit=25 HTTP/1.1" 200 75287
0:0:0:0:0:0:0:1 - - [08/Jan/2025:14:03:33 +0700] "OPTIONS /MOST_MMC_JPB_Web/rest/v1/menu/list?_dc=1736319813560&systemCode=MOST&mode=leftmenu&page=1&start=0&limit=25 HTTP/1.1" 200 -
0:0:0:0:0:0:0:1 - - [08/Jan/2025:14:03:33 +0700] "OPTIONS /MOST_MMC_JPB_Web/rest/v1/menu/favourites?_dc=1736319813681&userId=KSPTARSYAD&systemCode=MOST&page=1&start=0&limit=25 HTTP/1.1" 200 -
0:0:0:0:0:0:0:1 - - [08/Jan/2025:14:03:36 +0700] "GET /MOST_MMC_JPB_Web/rest/v1/menu/favourites?_dc=1736319813681&userId=KSPTARSYAD&systemCode=MOST&page=1&start=0&limit=25 HTTP/1.1" 200 345
0:0:0:0:0:0:0:1 - - [08/Jan/2025:14:03:36 +0700] "OPTIONS /MOST_MMC_JPB_Web/rest/v1/menu/list?_dc=1736319816309&systemCode=MOST&mode=leftmenu&page=1&start=0&limit=25 HTTP/1.1" 200 -
0:0:0:0:0:0:0:1 - - [08/Jan/2025:14:03:36 +0700] "GET /MOST_MMC_JPB_Web/rest/v1/menu/list?_dc=1736319813560&systemCode=MOST&mode=leftmenu&page=1&start=0&limit=25 HTTP/1.1" 200 131138
0:0:0:0:0:0:0:1 - - [08/Jan/2025:14:03:36 +0700] "GET /MOST_MMC_JPB_Web/rest/v1/menu/list?_dc=1736319816309&systemCode=MOST&mode=leftmenu&page=1&start=0&limit=25 HTTP/1.1" 200 131138
0:0:0:0:0:0:0:1 - - [08/Jan/2025:14:03:36 +0700] "OPTIONS /MOST_MMC_JPB_Web/rest/v1/basic/profile?_dc=1736319816711&page=1&start=0&limit=25 HTTP/1.1" 200 -
0:0:0:0:0:0:0:1 - - [08/Jan/2025:14:03:37 +0700] "GET /MOST_MMC_JPB_Web/rest/v1/basic/profile?_dc=1736319816711&page=1&start=0&limit=25 HTTP/1.1" 200 2409
0:0:0:0:0:0:0:1 - - [08/Jan/2025:14:03:51 +0700] "OPTIONS /MOST_MMC_JPB_Web/rest/v1/menu/authbutton?_dc=1736319831647&userId=KSPTARSYAD&menuId=MPDM108&page=1&start=0&limit=25 HTTP/1.1" 200 -
0:0:0:0:0:0:0:1 - - [08/Jan/2025:14:03:51 +0700] "GET /MOST_MMC_JPB_Web/rest/v1/menu/authbutton?_dc=1736319831647&userId=KSPTARSYAD&menuId=MPDM108&page=1&start=0&limit=25 HTTP/1.1" 200 689
0:0:0:0:0:0:0:1 - - [08/Jan/2025:14:03:53 +0700] "OPTIONS /MOST_MMC_JPB_Web/rest/v1/columnsetting/searchItems?_dc=1736319833088&code=MT&defaultCheck=Y&gridReference=refPermitCertificateUploadGrid&page=1&start=0&limit=25 HTTP/1.1" 200 -
0:0:0:0:0:0:0:1 - - [08/Jan/2025:14:03:53 +0700] "OPTIONS /MOST_MMC_JPB_Web/rest/v1/columnsetting/searchItems?_dc=1736319833091&code=MT&defaultCheck=Y&gridReference=refTruckAssignmentGrid&page=1&start=0&limit=25 HTTP/1.1" 200 -
0:0:0:0:0:0:0:1 - - [08/Jan/2025:14:03:53 +0700] "OPTIONS /MOST_MMC_JPB_Web/rest/v1/menu/authbutton?_dc=1736319833095&userId=KSPTARSYAD&menuId=MPDM108&page=1&start=0&limit=25 HTTP/1.1" 200 -
0:0:0:0:0:0:0:1 - - [08/Jan/2025:14:03:54 +0700] "GET /MOST_MMC_JPB_Web/rest/v1/columnsetting/searchItems?_dc=1736319833088&code=MT&defaultCheck=Y&gridReference=refPermitCertificateUploadGrid&page=1&start=0&limit=25 HTTP/1.1" 200 345
0:0:0:0:0:0:0:1 - - [08/Jan/2025:14:03:54 +0700] "GET /MOST_MMC_JPB_Web/rest/v1/columnsetting/searchItems?_dc=1736319833091&code=MT&defaultCheck=Y&gridReference=refTruckAssignmentGrid&page=1&start=0&limit=25 HTTP/1.1" 200 345
0:0:0:0:0:0:0:1 - - [08/Jan/2025:14:03:54 +0700] "GET /MOST_MMC_JPB_Web/rest/v1/menu/authbutton?_dc=1736319833095&userId=KSPTARSYAD&menuId=MPDM108&page=1&start=0&limit=25 HTTP/1.1" 200 689
0:0:0:0:0:0:0:1 - - [08/Jan/2025:14:03:56 +0700] "OPTIONS /MOST_MMC_JPB_Web/rest/v1/popup/shipcallnopopup?_dc=1736319836338&scn=ASHL&mode=textfield&page=1&start=0&limit=25 HTTP/1.1" 200 -
0:0:0:0:0:0:0:1 - - [08/Jan/2025:14:03:56 +0700] "GET /MOST_MMC_JPB_Web/rest/v1/popup/shipcallnopopup?_dc=1736319836338&scn=ASHL&mode=textfield&page=1&start=0&limit=25 HTTP/1.1" 200 5524
0:0:0:0:0:0:0:1 - - [08/Jan/2025:14:03:56 +0700] "OPTIONS /MOST_MMC_JPB_Web/rest/v1/combobox/codeMaster?_dc=1736319836535&scn=ASHL&vslCallId=ASHL&tyCd=GC&searchType=MBLNO&page=1&start=0&limit=25 HTTP/1.1" 200 -
0:0:0:0:0:0:0:1 - - [08/Jan/2025:14:03:56 +0700] "OPTIONS /MOST_MMC_JPB_Web/rest/v1/combobox/codeMaster?_dc=1736319836541&vslCallId=ASHL&tyCd=GC&searchType=SNNO&page=1&start=0&limit=25 HTTP/1.1" 200 -
0:0:0:0:0:0:0:1 - - [08/Jan/2025:14:03:56 +0700] "OPTIONS /MOST_MMC_JPB_Web/rest/v1/combobox/codeMaster?_dc=1736319836546&vslCallId=ASHL&tyCd=GC&searchType=BLNO&page=1&start=0&limit=25 HTTP/1.1" 200 -
0:0:0:0:0:0:0:1 - - [08/Jan/2025:14:03:56 +0700] "OPTIONS /MOST_MMC_JPB_Web/rest/v1/truckAssignment/sdoItems?_dc=1736319836554&vslCallId=ASHL&blNo=&subDoNo=&page=1&start=0&limit=25 HTTP/1.1" 200 -
0:0:0:0:0:0:0:1 - - [08/Jan/2025:14:03:56 +0700] "OPTIONS /MOST_MMC_JPB_Web/rest/v1/truckAssignment/grItems?_dc=1736319836561&scn=ASHL&vslCallId=ASHL&shipgNoteNo=&tyCd=GC&page=1&start=0&limit=25 HTTP/1.1" 200 -
0:0:0:0:0:0:0:1 - - [08/Jan/2025:14:03:56 +0700] "OPTIONS /MOST_MMC_JPB_Web/rest/v1/truckAssignment/lorryassignmentinquiry?_dc=1736319836579&searchType=lorryLists&vslCallId=ASHL&scn=ASHL&mfDocId=&blNo=&shipgNoteNo=&ptnrCd=&truckMode=I&subDoNo=&grNo=&page=1&start=0&limit=25 HTTP/1.1" 200 -
0:0:0:0:0:0:0:1 - - [08/Jan/2025:14:03:57 +0700] "GET /MOST_MMC_JPB_Web/rest/v1/combobox/codeMaster?_dc=1736319836535&scn=ASHL&vslCallId=ASHL&tyCd=GC&searchType=MBLNO&page=1&start=0&limit=25 HTTP/1.1" 200 47452
0:0:0:0:0:0:0:1 - - [08/Jan/2025:14:03:57 +0700] "OPTIONS /MOST_MMC_JPB_Web/rest/v1/popup/vesselcalllistpopup?_dc=1736319837051&vslCallId=ASHL&mode=textfield&page=1&start=0&limit=25 HTTP/1.1" 200 -
0:0:0:0:0:0:0:1 - - [08/Jan/2025:14:03:57 +0700] "GET /MOST_MMC_JPB_Web/rest/v1/combobox/codeMaster?_dc=1736319836541&vslCallId=ASHL&tyCd=GC&searchType=SNNO&page=1&start=0&limit=25 HTTP/1.1" 200 17287
0:0:0:0:0:0:0:1 - - [08/Jan/2025:14:03:57 +0700] "GET /MOST_MMC_JPB_Web/rest/v1/truckAssignment/sdoItems?_dc=1736319836554&vslCallId=ASHL&blNo=&subDoNo=&page=1&start=0&limit=25 HTTP/1.1" 200 345
0:0:0:0:0:0:0:1 - - [08/Jan/2025:14:03:57 +0700] "GET /MOST_MMC_JPB_Web/rest/v1/combobox/codeMaster?_dc=1736319836546&vslCallId=ASHL&tyCd=GC&searchType=BLNO&page=1&start=0&limit=25 HTTP/1.1" 200 47989
0:0:0:0:0:0:0:1 - - [08/Jan/2025:14:03:57 +0700] "GET /MOST_MMC_JPB_Web/rest/v1/truckAssignment/grItems?_dc=1736319836561&scn=ASHL&vslCallId=ASHL&shipgNoteNo=&tyCd=GC&page=1&start=0&limit=25 HTTP/1.1" 200 345
0:0:0:0:0:0:0:1 - - [08/Jan/2025:14:03:57 +0700] "GET /MOST_MMC_JPB_Web/rest/v1/truckAssignment/lorryassignmentinquiry?_dc=1736319836579&searchType=lorryLists&vslCallId=ASHL&scn=ASHL&mfDocId=&blNo=&shipgNoteNo=&ptnrCd=&truckMode=I&subDoNo=&grNo=&page=1&start=0&limit=25 HTTP/1.1" 200 34992
0:0:0:0:0:0:0:1 - - [08/Jan/2025:14:03:58 +0700] "GET /MOST_MMC_JPB_Web/rest/v1/popup/vesselcalllistpopup?_dc=1736319837051&vslCallId=ASHL&mode=textfield&page=1&start=0&limit=25 HTTP/1.1" 200 2590
0:0:0:0:0:0:0:1 - - [08/Jan/2025:14:03:58 +0700] "OPTIONS /MOST_MMC_JPB_Web/rest/v1/combobox/codeMaster?_dc=1736319838124&scn=ASHL&vslCallId=ASHL&tyCd=GC&searchType=MBLNO&page=1&start=0&limit=25 HTTP/1.1" 200 -
0:0:0:0:0:0:0:1 - - [08/Jan/2025:14:03:58 +0700] "OPTIONS /MOST_MMC_JPB_Web/rest/v1/combobox/codeMaster?_dc=1736319838129&vslCallId=ASHL&tyCd=GC&searchType=SNNO&page=1&start=0&limit=25 HTTP/1.1" 200 -
0:0:0:0:0:0:0:1 - - [08/Jan/2025:14:03:58 +0700] "OPTIONS /MOST_MMC_JPB_Web/rest/v1/combobox/codeMaster?_dc=1736319838134&vslCallId=ASHL&tyCd=GC&searchType=BLNO&page=1&start=0&limit=25 HTTP/1.1" 200 -
0:0:0:0:0:0:0:1 - - [08/Jan/2025:14:03:58 +0700] "OPTIONS /MOST_MMC_JPB_Web/rest/v1/truckAssignment/grItems?_dc=1736319838145&scn=ASHL&vslCallId=ASHL&shipgNoteNo=&tyCd=GC&page=1&start=0&limit=25 HTTP/1.1" 200 -
